L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
7,3,10,3,0.05,0.5,5.0,6.0,1.5,23,9,14,0.3913,3.6249,83.3719,100.1114,2.2306,16.7912,-4.8392,-21.6126,12.17,22.1249,-7.9029,"{'sl': 14, 'tp': 9}",19,0.88,0.304
7,3,7,3,0.05,0.0,10.0,6.0,1.0,36,11,25,0.3056,3.1921,114.9173,160.266,2.3399,18.2441,-3.4307,-29.6593,9.69,30.0457,-5.9477,"{'sl': 25, 'tp': 11}",28,0.877,0.583
7,2,7,3,0.0,0.0,10.0,4.0,2.0,35,14,21,0.4,1.206,42.2112,26.9863,1.2899,13.414,-6.9326,-39.0286,23.97,23.5135,-12.0914,"{'sl': 21, 'tp': 13, 'end': 1}",27,0.876,0.629
10,2,5,3,0.0,1.0,10.0,4.0,2.0,23,9,14,0.3913,0.4169,9.5887,-1.9461,1.0913,12.7352,-7.502,-28.7437,22.43,19.3253,-10.5039,"{'sl': 14, 'tp': 8, 'end': 1}",19,0.87,0.565
5,3,3,5,0.0,0.5,5.0,6.0,1.0,70,10,60,0.1429,-0.4853,-33.9709,-39.0135,0.8231,15.8069,-3.2007,-57.2204,14.11,24.0698,-6.7432,"{'tp': 10, 'sl': 60}",40,0.867,0.557
5,3,5,5,0.0,0.5,5.0,6.0,1.0,70,10,60,0.1429,-0.4853,-33.9709,-39.0135,0.8231,15.8069,-3.2007,-57.2204,14.11,24.0698,-6.7432,"{'tp': 10, 'sl': 60}",40,0.867,0.557
5,3,7,5,0.0,0.5,5.0,6.0,1.0,70,10,60,0.1429,-0.4853,-33.9709,-39.0135,0.8231,15.8069,-3.2007,-57.2204,14.11,24.0698,-6.7432,"{'tp': 10, 'sl': 60}",40,0.867,0.557
5,3,10,5,0.0,0.5,5.0,6.0,1.0,70,10,60,0.1429,-0.4853,-33.9709,-39.0135,0.8231,15.8069,-3.2007,-57.2204,14.11,24.0698,-6.7432,"{'tp': 10, 'sl': 60}",40,0.867,0.557
10,2,5,5,0.05,1.0,10.0,5.0,1.5,22,7,15,0.3182,0.3575,7.8641,-0.193,1.1022,12.1122,-5.1281,-33.0307,17.86,23.6027,-8.3217,"{'sl': 15, 'tp': 6, 'end': 1}",18,0.863,0.5
5,2,5,3,0.1,0.5,10.0,8.0,1.5,34,11,23,0.3235,3.5775,121.6346,164.6878,2.3173,19.452,-4.0147,-15.8177,21.32,42.724,-7.3845,"{'sl': 23, 'tp': 9, 'end': 2}",24,0.861,0.5
5,2,7,3,0.1,0.5,10.0,8.0,1.5,34,11,23,0.3235,3.5775,121.6346,164.6878,2.3173,19.452,-4.0147,-15.8177,21.32,42.724,-7.3845,"{'sl': 23, 'tp': 9, 'end': 2}",24,0.861,0.5
5,2,10,3,0.1,0.5,10.0,8.0,1.5,34,11,23,0.3235,3.5775,121.6346,164.6878,2.3173,19.452,-4.0147,-15.8177,21.32,42.724,-7.3845,"{'sl': 23, 'tp': 9, 'end': 2}",24,0.861,0.5
7,3,3,5,0.05,0.5,5.0,6.0,1.5,24,10,14,0.4167,4.1274,99.0569,134.6743,2.6215,16.0145,-4.3635,-11.4742,11.92,22.7304,-6.6286,"{'sl': 14, 'tp': 10}",16,0.86,0.583
10,2,5,5,0.05,1.0,10.0,4.0,2.0,22,11,11,0.5,2.5394,55.8665,56.8013,1.7796,11.5932,-6.5144,-25.112,16.86,21.8246,-8.9061,"{'sl': 11, 'tp': 10, 'end': 1}",18,0.86,0.5
7,3,10,3,0.0,0.0,10.0,5.0,1.5,23,7,16,0.3043,0.9124,20.9843,10.1283,1.228,16.1485,-5.7535,-37.8175,13.35,18.4207,-8.8716,"{'sl': 16, 'tp': 7}",21,0.859,0.478
7,3,5,5,0.05,0.5,5.0,8.0,1.5,26,12,14,0.4615,7.1707,186.437,401.5137,4.0519,20.6271,-4.3635,-11.4742,24.08,30.3405,-6.6286,"{'sl': 14, 'tp': 12}",17,0.851,0.577
7,2,10,3,0.05,1.0,10.0,4.0,2.0,45,17,28,0.3778,0.5636,25.3635,3.2626,1.1302,12.9502,-6.9568,-30.5111,22.42,23.5135,-12.0914,"{'sl': 28, 'tp': 16, 'end': 1}",33,0.85,0.644
10,2,5,3,0.0,1.0,10.0,8.0,1.5,23,6,17,0.2609,1.7738,40.7983,26.6367,1.4303,22.6021,-5.5773,-22.3502,26.35,29.5332,-7.9029,"{'sl': 17, 'tp': 5, 'end': 1}",19,0.846,0.478
7,3,7,3,0.0,0.0,10.0,6.0,1.0,21,6,15,0.2857,2.7769,58.3145,59.9164,2.0014,19.4246,-3.8822,-25.317,10.43,22.1249,-5.9477,"{'sl': 15, 'tp': 6}",20,0.841,0.476
5,2,5,3,0.1,0.0,10.0,8.0,1.5,35,11,24,0.3143,3.3871,118.5482,156.5185,2.2423,19.452,-3.976,-15.8177,20.89,42.724,-7.3845,"{'sl': 24, 'tp': 9, 'end': 2}",24,0.838,0.514
5,2,7,3,0.1,0.0,10.0,8.0,1.5,35,11,24,0.3143,3.3871,118.5482,156.5185,2.2423,19.452,-3.976,-15.8177,20.89,42.724,-7.3845,"{'sl': 24, 'tp': 9, 'end': 2}",24,0.838,0.514
5,2,10,3,0.1,0.0,10.0,8.0,1.5,35,11,24,0.3143,3.3871,118.5482,156.5185,2.2423,19.452,-3.976,-15.8177,20.89,42.724,-7.3845,"{'sl': 24, 'tp': 9, 'end': 2}",24,0.838,0.514
10,2,5,3,0.0,0.0,5.0,5.0,1.5,20,5,15,0.25,-0.0636,-1.2711,-8.7543,0.9837,15.3365,-5.1969,-21.1046,19.2,18.4207,-7.9029,"{'sl': 15, 'tp': 5}",16,0.835,0.45
10,2,5,3,0.1,1.0,5.0,8.0,1.5,23,7,16,0.3043,4.0466,93.072,104.3894,2.1415,24.9435,-5.0958,-23.0492,27.48,29.5332,-8.3217,"{'sl': 16, 'tp': 7}",16,0.832,0.391
5,3,3,5,0.0,1.0,10.0,8.0,1.5,65,13,52,0.2,0.5743,37.3286,-8.2461,1.1323,24.5792,-5.427,-62.1157,28.03,46.7275,-13.1274,"{'tp': 13, 'sl': 52}",39,0.832,0.554
5,3,5,5,0.0,1.0,10.0,8.0,1.5,65,13,52,0.2,0.5743,37.3286,-8.2461,1.1323,24.5792,-5.427,-62.1157,28.03,46.7275,-13.1274,"{'tp': 13, 'sl': 52}",39,0.832,0.554
5,3,7,5,0.0,1.0,10.0,8.0,1.5,65,13,52,0.2,0.5743,37.3286,-8.2461,1.1323,24.5792,-5.427,-62.1157,28.03,46.7275,-13.1274,"{'tp': 13, 'sl': 52}",39,0.832,0.554
5,3,10,5,0.0,1.0,10.0,8.0,1.5,65,13,52,0.2,0.5743,37.3286,-8.2461,1.1323,24.5792,-5.427,-62.1157,28.03,46.7275,-13.1274,"{'tp': 13, 'sl': 52}",39,0.832,0.554
7,2,10,3,0.0,0.5,10.0,4.0,2.0,37,14,23,0.3784,0.707,26.1606,7.402,1.1619,13.414,-7.0276,-42.084,23.49,23.5135,-12.0914,"{'sl': 23, 'tp': 13, 'end': 1}",29,0.827,0.622
7,3,5,3,0.05,0.0,10.0,5.0,1.5,24,10,14,0.4167,2.9581,70.9951,79.6494,2.0283,14.0034,-4.9313,-15.4312,11.71,25.0214,-8.5261,"{'sl': 14, 'tp': 9, 'end': 1}",20,0.826,0.5
5,3,3,5,0.0,1.0,5.0,6.0,1.5,48,10,38,0.2083,-0.5308,-25.4796,-35.9934,0.8681,16.7764,-5.0854,-59.9112,20.38,24.0698,-10.0648,"{'tp': 10, 'sl': 38}",31,0.826,0.562
5,3,5,5,0.0,1.0,5.0,6.0,1.5,48,10,38,0.2083,-0.5308,-25.4796,-35.9934,0.8681,16.7764,-5.0854,-59.9112,20.38,24.0698,-10.0648,"{'tp': 10, 'sl': 38}",31,0.826,0.562
5,3,7,5,0.0,1.0,5.0,6.0,1.5,48,10,38,0.2083,-0.5308,-25.4796,-35.9934,0.8681,16.7764,-5.0854,-59.9112,20.38,24.0698,-10.0648,"{'tp': 10, 'sl': 38}",31,0.826,0.562
5,3,10,5,0.0,1.0,5.0,6.0,1.5,48,10,38,0.2083,-0.5308,-25.4796,-35.9934,0.8681,16.7764,-5.0854,-59.9112,20.38,24.0698,-10.0648,"{'tp': 10, 'sl': 38}",31,0.826,0.562
5,3,3,5,0.0,0.0,3.0,8.0,1.5,61,13,48,0.2131,1.399,85.3367,68.2664,1.4308,21.8015,-4.1267,-47.2598,25.21,36.0025,-8.3217,"{'tp': 13, 'sl': 48}",35,0.823,0.508
5,3,5,5,0.0,0.0,3.0,8.0,1.5,61,13,48,0.2131,1.399,85.3367,68.2664,1.4308,21.8015,-4.1267,-47.2598,25.21,36.0025,-8.3217,"{'tp': 13, 'sl': 48}",35,0.823,0.508
5,3,7,5,0.0,0.0,3.0,8.0,1.5,61,13,48,0.2131,1.399,85.3367,68.2664,1.4308,21.8015,-4.1267,-47.2598,25.21,36.0025,-8.3217,"{'tp': 13, 'sl': 48}",35,0.823,0.508
5,3,10,5,0.0,0.0,3.0,8.0,1.5,61,13,48,0.2131,1.399,85.3367,68.2664,1.4308,21.8015,-4.1267,-47.2598,25.21,36.0025,-8.3217,"{'tp': 13, 'sl': 48}",35,0.823,0.508
7,2,10,3,0.05,0.0,5.0,4.0,2.0,42,17,25,0.4048,1.0953,46.004,33.012,1.2955,11.8638,-6.2272,-29.4947,21.83,19.3253,-10.5039,"{'sl': 25, 'tp': 17}",30,0.819,0.619
5,3,3,5,0.0,1.0,10.0,6.0,1.5,66,14,52,0.2121,-0.5415,-35.7386,-48.8621,0.8745,17.7856,-5.4757,-70.9829,20.86,35.0206,-13.1274,"{'tp': 14, 'sl': 52}",39,0.817,0.545
5,3,5,5,0.0,1.0,10.0,6.0,1.5,66,14,52,0.2121,-0.5415,-35.7386,-48.8621,0.8745,17.7856,-5.4757,-70.9829,20.86,35.0206,-13.1274,"{'tp': 14, 'sl': 52}",39,0.817,0.545
5,3,7,5,0.0,1.0,10.0,6.0,1.5,66,14,52,0.2121,-0.5415,-35.7386,-48.8621,0.8745,17.7856,-5.4757,-70.9829,20.86,35.0206,-13.1274,"{'tp': 14, 'sl': 52}",39,0.817,0.545
5,3,10,5,0.0,1.0,10.0,6.0,1.5,66,14,52,0.2121,-0.5415,-35.7386,-48.8621,0.8745,17.7856,-5.4757,-70.9829,20.86,35.0206,-13.1274,"{'tp': 14, 'sl': 52}",39,0.817,0.545
7,3,10,3,0.05,0.0,10.0,6.0,1.0,39,11,28,0.2821,2.6978,105.2135,135.7809,2.102,18.2441,-3.4097,-33.1857,9.28,30.0457,-5.9477,"{'sl': 28, 'tp': 11}",29,0.814,0.615
5,3,3,5,0.05,1.0,3.0,4.0,1.0,46,15,31,0.3261,2.4657,113.4239,168.1413,2.2964,13.3944,-2.8223,-13.2258,12.83,22.906,-4.3917,"{'tp': 15, 'sl': 31}",32,0.807,0.696
5,3,5,5,0.05,1.0,3.0,4.0,1.0,46,15,31,0.3261,2.4657,113.4239,168.1413,2.2964,13.3944,-2.8223,-13.2258,12.83,22.906,-4.3917,"{'tp': 15, 'sl': 31}",32,0.807,0.696
5,3,7,5,0.05,1.0,3.0,4.0,1.0,46,15,31,0.3261,2.4657,113.4239,168.1413,2.2964,13.3944,-2.8223,-13.2258,12.83,22.906,-4.3917,"{'tp': 15, 'sl': 31}",32,0.807,0.696
5,3,10,5,0.05,1.0,3.0,4.0,1.0,46,15,31,0.3261,2.4657,113.4239,168.1413,2.2964,13.3944,-2.8223,-13.2258,12.83,22.906,-4.3917,"{'tp': 15, 'sl': 31}",32,0.807,0.696
7,2,10,3,0.0,0.0,10.0,4.0,2.0,38,14,24,0.3684,0.5741,21.8143,2.734,1.1314,13.414,-6.9159,-42.084,24.08,23.5135,-12.0914,"{'sl': 24, 'tp': 13, 'end': 1}",30,0.806,0.632
7,3,10,3,0.0,0.5,10.0,8.0,1.5,21,6,15,0.2857,3.2742,68.7582,61.6971,1.775,26.247,-5.9149,-35.6743,27.24,29.5332,-8.8716,"{'sl': 15, 'tp': 6}",20,0.802,0.476
10,2,5,3,0.0,0.0,5.0,4.0,2.0,20,8,12,0.4,0.9691,19.3828,10.1653,1.2346,12.7495,-6.8844,-14.8822,16.25,19.3253,-10.5039,"{'sl': 12, 'tp': 8}",16,0.802,0.55
10,2,5,3,0.05,1.0,5.0,8.0,1.5,20,5,15,0.25,2.059,41.1792,28.5574,1.5033,24.5984,-5.4542,-26.3399,22.2,29.5332,-8.3217,"{'sl': 15, 'tp': 5}",16,0.799,0.35
7,3,10,3,0.0,0.5,10.0,6.0,1.0,21,5,16,0.2381,1.7023,35.7485,29.2931,1.5677,19.7442,-3.9358,-25.4036,7.14,22.1249,-5.9477,"{'sl': 16, 'tp': 5}",20,0.798,0.476
10,2,5,3,0.0,0.0,10.0,8.0,1.5,27,6,21,0.2222,0.879,23.7343,6.3337,1.2121,22.6021,-5.3275,-22.3502,24.3,29.5332,-7.9029,"{'sl': 21, 'tp': 5, 'end': 1}",21,0.794,0.519
10,3,5,3,0.1,1.0,10.0,8.0,1.5,32,7,25,0.2188,0.8246,26.388,5.7593,1.2118,21.5675,-4.9834,-35.1198,28.19,40.0943,-8.3217,"{'sl': 25, 'tp': 6, 'end': 1}",25,0.789,0.562
5,3,3,5,0.05,1.0,10.0,6.0,1.0,95,14,81,0.1474,-0.5169,-49.1085,-52.3221,0.8284,16.9337,-3.5331,-66.3872,13.71,24.0698,-8.7849,"{'sl': 81, 'tp': 14}",46,0.787,0.547
5,3,5,5,0.05,1.0,10.0,6.0,1.0,95,14,81,0.1474,-0.5169,-49.1085,-52.3221,0.8284,16.9337,-3.5331,-66.3872,13.71,24.0698,-8.7849,"{'sl': 81, 'tp': 14}",46,0.787,0.547
5,3,7,5,0.05,1.0,10.0,6.0,1.0,95,14,81,0.1474,-0.5169,-49.1085,-52.3221,0.8284,16.9337,-3.5331,-66.3872,13.71,24.0698,-8.7849,"{'sl': 81, 'tp': 14}",46,0.787,0.547
5,3,10,5,0.05,1.0,10.0,6.0,1.0,95,14,81,0.1474,-0.5169,-49.1085,-52.3221,0.8284,16.9337,-3.5331,-66.3872,13.71,24.0698,-8.7849,"{'sl': 81, 'tp': 14}",46,0.787,0.547
7,2,5,3,0.05,1.0,10.0,4.0,2.0,34,15,19,0.4412,1.8346,62.3754,55.077,1.4615,13.1681,-7.113,-30.5111,23.65,23.5135,-12.0914,"{'sl': 19, 'tp': 14, 'end': 1}",26,0.783,0.588
5,2,10,5,0.05,0.5,10.0,4.0,2.0,99,41,58,0.4141,0.7862,77.8329,44.3999,1.2197,10.54,-6.1087,-36.762,18.41,43.5001,-14.2617,"{'sl': 58, 'tp': 38, 'end': 3}",45,0.783,0.485
10,2,5,3,0.0,0.5,10.0,8.0,1.5,26,6,20,0.2308,1.033,26.8567,9.7609,1.2469,22.6021,-5.4378,-22.3502,25.15,29.5332,-7.9029,"{'sl': 20, 'tp': 5, 'end': 1}",21,0.782,0.5
7,2,7,3,0.05,1.0,10.0,4.0,2.0,40,16,24,0.4,0.8375,33.5004,14.4407,1.1971,12.7174,-7.0824,-30.5111,22.48,23.5135,-12.0914,"{'sl': 24, 'tp': 15, 'end': 1}",30,0.781,0.625
10,3,5,3,0.1,1.0,5.0,8.0,1.5,23,5,18,0.2174,1.078,24.7936,12.3012,1.2916,21.9654,-4.7241,-36.9349,29.0,28.11,-8.3217,"{'sl': 18, 'tp': 5}",18,0.779,0.522
5,3,3,5,0.0,0.5,10.0,6.0,1.0,89,12,77,0.1348,-0.7952,-70.7723,-59.8232,0.7333,16.2173,-3.4465,-67.6176,13.52,24.0698,-8.7849,"{'tp': 12, 'sl': 77}",44,0.778,0.517
5,3,5,5,0.0,0.5,10.0,6.0,1.0,89,12,77,0.1348,-0.7952,-70.7723,-59.8232,0.7333,16.2173,-3.4465,-67.6176,13.52,24.0698,-8.7849,"{'tp': 12, 'sl': 77}",44,0.778,0.517
5,3,7,5,0.0,0.5,10.0,6.0,1.0,89,12,77,0.1348,-0.7952,-70.7723,-59.8232,0.7333,16.2173,-3.4465,-67.6176,13.52,24.0698,-8.7849,"{'tp': 12, 'sl': 77}",44,0.778,0.517
5,3,10,5,0.0,0.5,10.0,6.0,1.0,89,12,77,0.1348,-0.7952,-70.7723,-59.8232,0.7333,16.2173,-3.4465,-67.6176,13.52,24.0698,-8.7849,"{'tp': 12, 'sl': 77}",44,0.778,0.517
7,3,10,3,0.05,1.0,5.0,4.0,2.0,20,12,8,0.6,3.3464,66.9285,78.7805,2.1608,10.3823,-7.2073,-21.46,13.85,14.7166,-10.5039,"{'sl': 8, 'tp': 12}",19,0.777,0.65
10,2,7,5,0.05,1.0,10.0,5.0,1.5,34,11,23,0.3235,0.4507,15.325,3.0393,1.1288,12.207,-5.1718,-54.3645,17.06,23.6027,-8.3217,"{'sl': 23, 'tp': 10, 'end': 1}",25,0.773,0.559
7,3,10,3,0.0,0.0,10.0,6.0,1.0,23,6,17,0.2609,2.2313,51.3204,48.9069,1.7868,19.4246,-3.8369,-27.0854,9.87,22.1249,-5.9477,"{'sl': 17, 'tp': 6}",21,0.77,0.522
5,3,3,5,0.0,1.0,3.0,4.0,1.0,31,11,20,0.3548,2.705,83.8551,109.5772,2.4611,12.8406,-2.8696,-11.4704,12.77,21.8246,-4.3917,"{'tp': 11, 'sl': 20}",22,0.769,0.677
5,3,5,5,0.0,1.0,3.0,4.0,1.0,31,11,20,0.3548,2.705,83.8551,109.5772,2.4611,12.8406,-2.8696,-11.4704,12.77,21.8246,-4.3917,"{'tp': 11, 'sl': 20}",22,0.769,0.677
5,3,7,5,0.0,1.0,3.0,4.0,1.0,31,11,20,0.3548,2.705,83.8551,109.5772,2.4611,12.8406,-2.8696,-11.4704,12.77,21.8246,-4.3917,"{'tp': 11, 'sl': 20}",22,0.769,0.677
5,3,10,5,0.0,1.0,3.0,4.0,1.0,31,11,20,0.3548,2.705,83.8551,109.5772,2.4611,12.8406,-2.8696,-11.4704,12.77,21.8246,-4.3917,"{'tp': 11, 'sl': 20}",22,0.769,0.677
7,3,7,3,0.05,1.0,10.0,5.0,1.5,28,12,16,0.4286,2.9217,81.8085,94.3647,1.9352,14.107,-5.4672,-28.7971,9.93,25.0214,-8.8716,"{'sl': 16, 'tp': 11, 'end': 1}",24,0.768,0.5
7,3,10,3,0.05,0.5,10.0,8.0,1.5,34,12,22,0.3529,4.5342,154.1633,232.2584,2.3208,22.5737,-5.3055,-34.0487,22.53,40.0943,-8.8716,"{'sl': 22, 'tp': 11, 'end': 1}",26,0.766,0.412
5,2,5,3,0.1,0.5,5.0,8.0,1.5,26,6,20,0.2308,0.7508,19.5205,10.6993,1.2528,16.1209,-3.8602,-25.6801,16.12,25.9253,-7.3845,"{'sl': 20, 'tp': 6}",19,0.765,0.5
5,2,7,3,0.1,0.5,5.0,8.0,1.5,26,6,20,0.2308,0.7508,19.5205,10.6993,1.2528,16.1209,-3.8602,-25.6801,16.12,25.9253,-7.3845,"{'sl': 20, 'tp': 6}",19,0.765,0.5
5,2,10,3,0.1,0.5,5.0,8.0,1.5,26,6,20,0.2308,0.7508,19.5205,10.6993,1.2528,16.1209,-3.8602,-25.6801,16.12,25.9253,-7.3845,"{'sl': 20, 'tp': 6}",19,0.765,0.5
5,3,3,5,0.0,0.5,5.0,8.0,1.5,69,14,55,0.2029,0.5124,35.3547,-1.7383,1.1335,21.4406,-4.8148,-63.9045,23.33,32.1264,-10.0648,"{'tp': 14, 'sl': 55}",40,0.765,0.507
5,3,5,5,0.0,0.5,5.0,8.0,1.5,69,14,55,0.2029,0.5124,35.3547,-1.7383,1.1335,21.4406,-4.8148,-63.9045,23.33,32.1264,-10.0648,"{'tp': 14, 'sl': 55}",40,0.765,0.507
5,3,7,5,0.0,0.5,5.0,8.0,1.5,69,14,55,0.2029,0.5124,35.3547,-1.7383,1.1335,21.4406,-4.8148,-63.9045,23.33,32.1264,-10.0648,"{'tp': 14, 'sl': 55}",40,0.765,0.507
5,3,10,5,0.0,0.5,5.0,8.0,1.5,69,14,55,0.2029,0.5124,35.3547,-1.7383,1.1335,21.4406,-4.8148,-63.9045,23.33,32.1264,-10.0648,"{'tp': 14, 'sl': 55}",40,0.765,0.507
7,2,5,3,0.05,0.0,5.0,4.0,2.0,33,15,18,0.4545,2.0176,66.5807,68.2194,1.592,11.9369,-6.2485,-23.783,22.09,19.3253,-10.5039,"{'sl': 18, 'tp': 15}",21,0.763,0.576
10,2,3,5,0.05,0.5,10.0,6.0,1.5,24,9,15,0.375,2.7178,65.2277,69.305,1.946,14.9092,-4.597,-29.0106,18.33,28.3433,-7.2167,"{'sl': 15, 'tp': 7, 'end': 2}",20,0.761,0.583
5,2,3,5,0.0,1.0,10.0,4.0,2.0,60,24,36,0.4,0.4422,26.5347,-2.9621,1.1092,11.2327,-6.7514,-33.4311,15.6,43.5001,-14.2617,"{'sl': 36, 'tp': 21, 'end': 3}",38,0.755,0.45
5,2,5,5,0.0,1.0,10.0,4.0,2.0,60,24,36,0.4,0.4422,26.5347,-2.9621,1.1092,11.2327,-6.7514,-33.4311,15.6,43.5001,-14.2617,"{'sl': 36, 'tp': 21, 'end': 3}",38,0.755,0.45
5,2,7,5,0.0,1.0,10.0,4.0,2.0,60,24,36,0.4,0.4422,26.5347,-2.9621,1.1092,11.2327,-6.7514,-33.4311,15.6,43.5001,-14.2617,"{'sl': 36, 'tp': 21, 'end': 3}",38,0.755,0.45
5,2,10,5,0.0,1.0,10.0,4.0,2.0,60,24,36,0.4,0.4422,26.5347,-2.9621,1.1092,11.2327,-6.7514,-33.4311,15.6,43.5001,-14.2617,"{'sl': 36, 'tp': 21, 'end': 3}",38,0.755,0.45
7,2,7,5,0.05,0.5,10.0,4.0,2.0,42,20,22,0.4762,2.099,88.1561,105.6958,1.7036,10.6725,-5.6952,-26.6578,21.12,19.1427,-8.9061,"{'sl': 22, 'tp': 20}",29,0.752,0.452
10,2,5,5,0.05,0.5,10.0,4.0,2.0,28,14,14,0.5,2.7937,78.2245,90.7327,1.9086,11.737,-6.1495,-28.3707,19.43,21.8246,-8.9061,"{'sl': 14, 'tp': 13, 'end': 1}",23,0.748,0.536
5,3,3,5,0.1,1.0,3.0,6.0,1.0,63,11,52,0.1746,0.4732,29.8099,13.6388,1.1949,16.6135,-2.9411,-34.023,16.83,24.0698,-5.8515,"{'tp': 11, 'sl': 52}",39,0.745,0.571
5,3,5,5,0.1,1.0,3.0,6.0,1.0,63,11,52,0.1746,0.4732,29.8099,13.6388,1.1949,16.6135,-2.9411,-34.023,16.83,24.0698,-5.8515,"{'tp': 11, 'sl': 52}",39,0.745,0.571
10,3,5,5,0.1,0.5,10.0,4.0,1.0,27,8,19,0.2963,1.5306,41.3251,41.7727,1.8195,11.4692,-2.6541,-14.5648,10.04,21.8246,-4.7088,"{'sl': 19, 'tp': 8}",22,0.742,0.444
10,3,3,5,0.1,0.5,10.0,4.0,1.0,25,7,18,0.28,0.8295,20.7369,17.8313,1.4216,9.9898,-2.7329,-14.5648,9.12,15.1202,-4.7088,"{'sl': 18, 'tp': 7}",21,0.74,0.44
7,2,7,3,0.05,0.0,5.0,4.0,2.0,37,16,21,0.4324,1.4633,54.1409,47.4105,1.4137,11.5631,-6.2318,-27.7117,21.81,19.3253,-10.5039,"{'sl': 21, 'tp': 16}",25,0.74,0.595
7,3,10,3,0.0,0.0,10.0,8.0,1.5,23,6,17,0.2609,2.6454,60.8449,49.1484,1.6296,26.247,-5.6845,-37.8175,30.09,29.5332,-8.8716,"{'sl': 17, 'tp': 6}",21,0.738,0.478
5,2,5,3,0.1,0.0,5.0,8.0,1.5,27,6,21,0.2222,0.6087,16.4341,7.2826,1.2047,16.1209,-3.8234,-25.6801,15.74,25.9253,-7.3845,"{'sl': 21, 'tp': 6}",20,0.738,0.519
5,2,7,3,0.1,0.0,5.0,8.0,1.5,27,6,21,0.2222,0.6087,16.4341,7.2826,1.2047,16.1209,-3.8234,-25.6801,15.74,25.9253,-7.3845,"{'sl': 21, 'tp': 6}",20,0.738,0.519
5,2,10,3,0.1,0.0,5.0,8.0,1.5,27,6,21,0.2222,0.6087,16.4341,7.2826,1.2047,16.1209,-3.8234,-25.6801,15.74,25.9253,-7.3845,"{'sl': 21, 'tp': 6}",20,0.738,0.519
5,3,3,5,0.0,1.0,5.0,4.0,1.0,48,11,37,0.2292,0.3898,18.7098,7.6628,1.1527,12.8406,-3.3118,-26.2386,11.25,21.8246,-6.7432,"{'tp': 11, 'sl': 37}",31,0.738,0.667
5,3,5,5,0.0,1.0,5.0,4.0,1.0,48,11,37,0.2292,0.3898,18.7098,7.6628,1.1527,12.8406,-3.3118,-26.2386,11.25,21.8246,-6.7432,"{'tp': 11, 'sl': 37}",31,0.738,0.667
5,3,7,5,0.0,1.0,5.0,4.0,1.0,48,11,37,0.2292,0.3898,18.7098,7.6628,1.1527,12.8406,-3.3118,-26.2386,11.25,21.8246,-6.7432,"{'tp': 11, 'sl': 37}",31,0.738,0.667
5,3,10,5,0.0,1.0,5.0,4.0,1.0,48,11,37,0.2292,0.3898,18.7098,7.6628,1.1527,12.8406,-3.3118,-26.2386,11.25,21.8246,-6.7432,"{'tp': 11, 'sl': 37}",31,0.738,0.667
10,2,3,5,0.05,0.5,10.0,4.0,2.0,24,12,12,0.5,2.4854,59.6498,63.3478,1.8233,11.0088,-6.038,-25.5304,18.88,19.1427,-8.9061,"{'sl': 12, 'tp': 11, 'end': 1}",20,0.735,0.5
5,2,5,5,0.05,0.5,10.0,4.0,2.0,98,40,58,0.4082,0.6795,66.5891,29.8049,1.1879,10.5224,-6.1087,-36.762,18.49,43.5001,-14.2617,"{'sl': 58, 'tp': 37, 'end': 3}",45,0.734,0.48
5,2,7,5,0.05,0.5,10.0,4.0,2.0,98,40,58,0.4082,0.6795,66.5891,29.8049,1.1879,10.5224,-6.1087,-36.762,18.49,43.5001,-14.2617,"{'sl': 58, 'tp': 37, 'end': 3}",45,0.734,0.48
5,3,7,5,0.1,1.0,3.0,6.0,1.0,65,12,53,0.1846,0.6425,41.7593,26.8451,1.269,16.4167,-2.9291,-32.0885,16.83,24.0698,-5.8515,"{'tp': 12, 'sl': 53}",39,0.732,0.569
5,3,10,5,0.1,1.0,3.0,6.0,1.0,65,12,53,0.1846,0.6425,41.7593,26.8451,1.269,16.4167,-2.9291,-32.0885,16.83,24.0698,-5.8515,"{'tp': 12, 'sl': 53}",39,0.732,0.569
5,3,3,5,0.0,0.5,3.0,6.0,1.5,51,12,39,0.2353,0.2997,15.2832,-2.1737,1.0909,15.2866,-4.3117,-45.1508,23.2,24.0698,-8.3217,"{'tp': 12, 'sl': 39}",31,0.731,0.49
5,3,5,5,0.0,0.5,3.0,6.0,1.5,51,12,39,0.2353,0.2997,15.2832,-2.1737,1.0909,15.2866,-4.3117,-45.1508,23.2,24.0698,-8.3217,"{'tp': 12, 'sl': 39}",31,0.731,0.49
5,3,7,5,0.0,0.5,3.0,6.0,1.5,51,12,39,0.2353,0.2997,15.2832,-2.1737,1.0909,15.2866,-4.3117,-45.1508,23.2,24.0698,-8.3217,"{'tp': 12, 'sl': 39}",31,0.731,0.49
5,3,10,5,0.0,0.5,3.0,6.0,1.5,51,12,39,0.2353,0.2997,15.2832,-2.1737,1.0909,15.2866,-4.3117,-45.1508,23.2,24.0698,-8.3217,"{'tp': 12, 'sl': 39}",31,0.731,0.49
